,permno,ShortName,ListedDate,DelistedDate,IPOIndustryCode,IPOIndustryName,LatestIndustryName,LatestIndustryCode
3198,601179,中国西电,2010-01-28,,C76,电器机械及器材制造业,电气机械及器材制造业,C38
3199,601186,中国铁建,2008-03-10,,E01,土木工程建筑业,土木工程建筑业,E48
3200,601188,龙江交通,2010-03-19,,F,交通运输、仓储业,道路运输业,G54
3201,601198,东兴证券,2015-02-26,,J67,资本市场服务,资本市场服务,J67
3202,601199,江南水务,2011-03-17,,D05,自来水的生产和供应业,水的生产和供应业,D46
3203,601200,上海环境,2017-03-31,,N77,生态保护和环境治理业,生态保护和环境治理业,N77
3204,601208,东材科技,2011-05-20,,C47,化学纤维制造业,化学原料及化学制品制造业,C26
3205,601211,国泰君安,2015-06-26,,J67,资本市场服务,资本市场服务,J67
3206,601212,白银有色,2017-02-15,,C32,有色金属冶炼及压延加工业,有色金属冶炼及压延加工业,C32
3207,601216,君正集团,2011-02-22,,C43,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
3208,601218,吉鑫科技,2011-05-06,,C7125,铸件制造业,专用设备制造业,C35
3209,601222,林洋能源,2011-08-08,,C78,仪器仪表及文化、办公用机械制造业,仪器仪表制造业,C40
3210,601225,陕西煤业,2014-01-28,,B06,煤炭开采和洗选业,煤炭开采和洗选业,B06
3211,601226,华电重工,2014-12-11,,M74,专业技术服务业,专业技术服务业,M74
3212,601228,广州港,2017-03-29,,G55,水上运输业,水上运输业,G55
3213,601229,上海银行,2016-11-16,,J66,货币金融服务,货币金融服务,J66
3214,601231,环旭电子,2012-02-20,,C55,日用电子器具制造业,计算机、通信和其他电子设备制造业,C39
3215,601233,桐昆股份,2011-05-18,,C47,化学纤维制造业,化学纤维制造业,C28
3216,601236,红塔证券,2019-07-05,,J67,资本市场服务,资本市场服务,J67
3217,601238,广汽集团,2012-03-29,,C75,交通运输设备制造业,汽车制造业,C36
3218,601258,*ST 庞大,2011-04-28,,H1199,其他零售业,零售业,F52
3219,601268,*ST 二重,2010-02-02,2015-05-21,C73,专用设备制造业,专用设备制造业,C35
3220,601288,农业银行,2010-07-15,,I01,银行业,货币金融服务,J66
3221,601298,青岛港,2019-01-21,,G55,水上运输业,水上运输业,G55
3222,601299,中国北车,2009-12-29,2015-05-20,C75,交通运输设备制造业,铁路、船舶、航空航天和其它运输设备制造业,C37
3223,601311,骆驼股份,2011-06-02,,C76,电器机械及器材制造业,电气机械及器材制造业,C38
3224,601360,江南嘉捷,2012-01-16,2018-02-28,C73,专用设备制造业,通用设备制造业,C34
3225,601318,中国平安,2007-03-01,,I11,保险业,保险业,J68
3226,601319,中国人保,2018-11-16,,J68,保险业,保险业,J68
3227,601326,秦港股份,2017-08-16,,G55,水上运输业,水上运输业,G55
3228,601328,交通银行,2007-05-15,,I01,银行业,货币金融服务,J66
3229,601330,绿色动力,2018-06-11,,N77,生态保护和环境治理业,生态保护和环境治理业,N77
3230,601333,广深铁路,2006-12-22,,F01,铁路运输业,铁路运输业,G53
3231,601336,新华保险,2011-12-16,,I11,保险业,保险业,J68
3232,601339,百隆东方,2012-06-12,,C11,纺织业,纺织业,C17
3233,601366,利群股份,2017-04-12,,F52,零售业,零售业,F52
3234,601368,绿城水务,2015-06-12,,D46,水的生产和供应业,水的生产和供应业,D46
3235,601369,陕鼓动力,2010-04-28,,C71,普通机械制造业,电气机械及器材制造业,C38
3236,601375,中原证券,2017-01-03,,J67,资本市场服务,资本市场服务,J67
3237,601377,兴业证券,2010-10-13,,I21,证券、期货业,资本市场服务,J67
3238,601388,怡球资源,2012-04-23,,C67,有色金属冶炼及压延加工业,有色金属冶炼及压延加工业,C32
3239,601390,中国中铁,2007-12-03,,E01,土木工程建筑业,土木工程建筑业,E48
3240,601398,工商银行,2006-10-27,,I01,银行业,货币金融服务,J66
3241,601500,通用股份,2016-09-19,,C29,橡胶和塑料制品业,橡胶和塑料制品业,C29
3242,601515,东风股份,2012-02-16,,C35,印刷业,印刷和记录媒介复制业,C23
3243,601518,吉林高速,2010-03-19,,F,交通运输、仓储业,道路运输业,G54
3244,601519,大智慧,2011-01-28,,G87,计算机应用服务业,软件和信息技术服务业,I65
3245,601555,东吴证券,2011-12-12,,I21,证券、期货业,资本市场服务,J67
3246,601558,ST 锐电,2011-01-13,,C7601,电机制造业,通用设备制造业,C34
3247,601566,九牧王,2011-05-30,,C13,服装及其他纤维制品制造业,纺织服装、服饰业,C18
3248,601567,三星医疗,2011-06-15,,C78,仪器仪表及文化、办公用机械制造业,仪器仪表制造业,C40
3249,601577,长沙银行,2018-09-26,,J66,货币金融服务,货币金融服务,J66
3250,601579,会稽山,2014-08-25,,C15,酒、饮料和精制茶制造业,酒、饮料和精制茶制造业,C15
3251,601588,北辰实业,2006-10-16,,J01,房地产开发与经营业,房地产业,K70
3252,601595,上海电影,2016-08-17,,R86,广播、电视、电影和影视录音制作业,广播、电视、电影和影视录音制作业,R86
3253,601598,中国外运,2019-01-18,,G58,装卸搬运和运输代理业,装卸搬运和运输代理业,G58
3254,601599,鹿港文化,2011-05-27,,C11,纺织业,纺织业,C17
3255,601600,中国铝业,2007-04-30,,C67,有色金属冶炼及压延加工业,有色金属冶炼及压延加工业,C32
3256,601601,中国太保,2007-12-25,,I11,保险业,保险业,J68
3257,601606,长城军工,2018-08-06,,C41,其他制造业,其他制造业,C41
3258,601607,上海医药,1994-03-24,,C81,医药制造业,零售业,F52
3259,601608,中信重工,2012-07-06,,C73,专用设备制造业,专用设备制造业,C35
3260,601611,中国核建,2016-06-06,,E48,土木工程建筑业,土木工程建筑业,E48
3261,601615,明阳智能,2019-01-23,,C34,通用设备制造业,通用设备制造业,C34
3262,601616,广电电气,2011-02-01,,C7610,输配电及控制设备制造业,电气机械及器材制造业,C38
3263,601618,中国中冶,2009-09-21,,E,建筑业,土木工程建筑业,E48
3264,601619,嘉泽新能,2017-07-20,,D44,电力、热力生产和供应业,电力、热力生产和供应业,D44
3265,601628,中国人寿,2007-01-09,,I11,保险业,保险业,J68
3266,601633,长城汽车,2011-09-28,,C75,交通运输设备制造业,汽车制造业,C36
3267,601636,旗滨集团,2011-08-12,,C61,非金属矿物制品业,非金属矿物制品业,C30
3268,601666,平煤股份,2006-11-23,,B01,煤炭采选业,煤炭开采和洗选业,B06
3269,601668,中国建筑,2009-07-29,,E,建筑业,土木工程建筑业,E48
3270,601669,中国电建,2011-10-18,,E01,土木工程建筑业,土木工程建筑业,E48
3271,601677,明泰铝业,2011-09-19,,C67,有色金属冶炼及压延加工业,有色金属冶炼及压延加工业,C32
3272,601678,滨化股份,2010-02-23,,C43,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
3273,601688,华泰证券,2010-02-26,,I21,证券、期货业,资本市场服务,J67
3274,601689,拓普集团,2015-03-19,,C36,汽车制造业,汽车制造业,C36
3275,601698,中国卫通,2019-06-28,,I63,电信、广播电视和卫星传输服务,电信、广播电视和卫星传输服务,I63
3276,601699,潞安环能,2006-09-22,,B01,煤炭采选业,煤炭开采和洗选业,B06
3277,601700,风范股份,2011-01-18,,C6901,金属结构制造业,金属制品业,C33
3278,601717,郑煤机,2010-08-03,,C73,专用设备制造业,专用设备制造业,C35
3279,601718,际华集团,2010-08-16,,C13,服装及其他纤维制品制造业,纺织服装、服饰业,C18
3280,601727,上海电气,2008-12-05,,C76,电器机械及器材制造业,通用设备制造业,C34
3281,601766,中国中车,2008-08-18,,C75,交通运输设备制造业,铁路、船舶、航空航天和其它运输设备制造业,C37
3282,601777,力帆股份,2010-11-25,,C75,交通运输设备制造业,汽车制造业,C36
3283,601788,光大证券,2009-08-18,,I,金融、保险业,资本市场服务,J67
3284,601789,宁波建工,2011-08-16,,E01,土木工程建筑业,土木工程建筑业,E48
3285,601798,ST 蓝科,2011-06-22,,C73,专用设备制造业,专用设备制造业,C35
3286,601799,星宇股份,2011-02-01,,C76,电器机械及器材制造业,汽车制造业,C36
3287,601800,中国交建,2012-03-09,,E01,土木工程建筑业,土木工程建筑业,E48
3288,601801,皖新传媒,2010-01-18,,L01,出版业,新闻和出版业,R85
3289,601808,中海油服,2007-09-28,,B5003,石油和天然气开采服务业,开采辅助活动,B11
3290,601811,新华文轩,2016-08-08,,R85,新闻和出版业,新闻和出版业,R85
3291,601818,光大银行,2010-08-18,,I01,银行业,货币金融服务,J66
3292,601828,美凯龙,2018-01-17,,L72,商务服务业,商务服务业,L72
3293,601838,成都银行,2018-01-31,,J66,货币金融服务,货币金融服务,J66
3294,601857,中国石油,2007-11-05,,B03,石油和天然气开采业,石油和天然气开采业,B07
3295,601858,中国科传,2017-01-18,,R85,新闻和出版业,新闻和出版业,R85
3296,601860,紫金银行,2019-01-03,,J66,货币金融服务,货币金融服务,J66
3297,601865,福莱特,2019-02-15,,C30,非金属矿物制品业,非金属矿物制品业,C30
3298,601866,中远海发,2007-12-12,,F07,水上运输业,水上运输业,G55
3299,601869,长飞光纤,2018-07-20,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
3300,601872,招商轮船,2006-12-01,,F07,水上运输业,水上运输业,G55
3301,601877,正泰电器,2010-01-21,,C7610,输配电及控制设备制造业,电气机械及器材制造业,C38
3302,601878,浙商证券,2017-06-26,,J67,资本市场服务,资本市场服务,J67
3303,601880,大连港,2010-12-06,,F1105,港口业,水上运输业,G55
3304,601881,中国银河,2017-01-23,,J67,资本市场服务,资本市场服务,J67
3305,601882,海天精工,2016-11-07,,C34,通用设备制造业,通用设备制造业,C34
3306,601886,江河集团,2011-08-18,,E05,装修装饰业,建筑装饰和其他建筑业,E50
3307,601888,中国国旅,2009-10-15,,K34,旅游业,商务服务业,L72
3308,601890,亚星锚链,2010-12-28,,C75,交通运输设备制造业,铁路、船舶、航空航天和其它运输设备制造业,C37
3309,601898,中煤能源,2008-02-01,,B50,采掘服务业,煤炭开采和洗选业,B06
3310,601899,紫金矿业,2008-04-25,,B07,有色金属矿采选业,有色金属矿采选业,B09
3311,601900,南方传媒,2016-02-15,,R85,新闻和出版业,新闻和出版业,R85
3312,601901,方正证券,2011-08-10,,I21,证券、期货业,资本市场服务,J67
3313,601908,京运通,2011-09-08,,C73,专用设备制造业,专用设备制造业,C35
3314,601918,新集能源,2007-12-19,,B01,煤炭采选业,煤炭开采和洗选业,B06
3315,601919,中远海控,2007-06-26,,F07,水上运输业,水上运输业,G55
3316,601928,凤凰传媒,2011-11-30,,L01,出版业,新闻和出版业,R85
3317,601929,吉视传媒,2012-02-23,,L10,广播电影电视业,电信、广播电视和卫星传输服务,I63
3318,601933,永辉超市,2010-12-15,,H11,零售业,零售业,F52
3319,601939,建设银行,2007-09-25,,I01,银行业,货币金融服务,J66
3320,601949,中国出版,2017-08-21,,R85,新闻和出版业,新闻和出版业,R85
3321,601952,苏垦农发,2017-05-15,,A01,农业,农副食品加工业,C13
3322,601958,金钼股份,2008-04-17,,B07,有色金属矿采选业,有色金属矿采选业,B09
3323,601965,中国汽研,2012-06-11,,K20,专业、科研服务业,汽车制造业,C36
3324,601966,玲珑轮胎,2016-07-06,,C29,橡胶和塑料制品业,橡胶和塑料制品业,C29
3325,601968,宝钢包装,2015-06-11,,C33,金属制品业,金属制品业,C33
3326,601969,海南矿业,2014-12-09,,B08,黑色金属矿采选业,黑色金属矿采选业,B08
3328,601985,中国核电,2015-06-10,,D44,电力、热力生产和供应业,电力、热力生产和供应业,D44
3329,601988,中国银行,2006-07-05,,I01,银行业,货币金融服务,J66
3330,601989,中国重工,2009-12-16,,C75,交通运输设备制造业,铁路、船舶、航空航天和其它运输设备制造业,C37
3331,601990,南京证券,2018-06-13,,J67,资本市场服务,资本市场服务,J67
3332,601991,大唐发电,2006-12-20,,D01,电力、蒸汽、热水的生产和供应业,电力、热力生产和供应业,D44
3333,601992,金隅集团,2011-03-01,,C61,非金属矿物制品业,非金属矿物制品业,C30
3334,601996,丰林集团,2011-09-29,,C21,木材加工及竹、藤、棕、草制品业,木材加工及木、竹、藤、棕、草制品业,C20
3335,601997,贵阳银行,2016-08-16,,J66,货币金融服务,货币金融服务,J66
3336,601998,中信银行,2007-04-27,,I01,银行业,货币金融服务,J66
3337,601999,出版传媒,2007-12-21,,L01,出版业,新闻和出版业,R85
3338,603000,人民网,2012-04-27,,L20,信息传播服务业,互联网和相关服务,I64
3339,603001,奥康国际,2012-04-26,,C14,皮革、毛皮、羽绒及制品制造业,皮革、毛皮、羽毛及其制品和制鞋业,C19
3340,603002,宏昌电子,2012-05-18,,C43,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
3341,603003,龙宇燃油,2012-08-17,,H03,能源、材料和机械电子设备批发业,批发业,F51
3342,603005,晶方科技,2014-02-10,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
3343,603006,联明股份,2014-06-30,,C36,汽车制造业,汽车制造业,C36
3344,603007,花王股份,2016-08-26,,E48,土木工程建筑业,土木工程建筑业,E48
3345,603008,喜临门,2012-07-17,,C25,家具制造业,家具制造业,C21
3346,603009,北特科技,2014-07-18,,C36,汽车制造业,汽车制造业,C36
3347,603010,万盛股份,2014-10-10,,C26,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
3348,603011,合锻智能,2014-11-07,,C34,通用设备制造业,通用设备制造业,C34
3349,603012,创力集团,2015-03-20,,C35,专用设备制造业,专用设备制造业,C35
3350,603013,亚普股份,2018-05-09,,C36,汽车制造业,汽车制造业,C36
3351,603015,弘讯科技,2015-03-03,,C38,电气机械及器材制造业,电气机械及器材制造业,C38
3352,603016,新宏泰,2016-07-01,,C38,电气机械及器材制造业,电气机械及器材制造业,C38
3353,603017,中衡设计,2014-12-31,,M74,专业技术服务业,专业技术服务业,M74
3354,603018,中设集团,2014-10-13,,M74,专业技术服务业,专业技术服务业,M74
3355,603019,中科曙光,2014-11-06,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
3356,603020,爱普股份,2015-03-25,,C26,化学原料及化学制品制造业,食品制造业,C14
3357,603021,山东华鹏,2015-04-23,,C30,非金属矿物制品业,非金属矿物制品业,C30
3358,603022,新通联,2015-05-18,,C22,造纸及纸制品业,造纸及纸制品业,C22
3359,603023,威帝股份,2015-05-27,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
3360,603025,大豪科技,2015-04-22,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
3361,603026,石大胜华,2015-05-29,,C26,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
3362,603027,千禾味业,2016-03-07,,C14,食品制造业,食品制造业,C14
3363,603028,赛福天,2016-03-31,,C33,金属制品业,金属制品业,C33
3364,603029,天鹅股份,2016-04-27,,C35,专用设备制造业,专用设备制造业,C35
3365,603030,全筑股份,2015-03-20,,E50,建筑装饰和其他建筑业,建筑装饰和其他建筑业,E50
3366,603031,安德利,2016-08-22,,F52,零售业,零售业,F52
3367,603032,德新交运,2017-01-05,,G54,道路运输业,道路运输业,G54
3368,603033,三维股份,2016-12-07,,C29,橡胶和塑料制品业,橡胶和塑料制品业,C29
3369,603035,常熟汽饰,2017-01-05,,C36,汽车制造业,汽车制造业,C36
3370,603036,如通股份,2016-12-09,,C35,专用设备制造业,专用设备制造业,C35
3371,603037,凯众股份,2017-01-20,,C36,汽车制造业,汽车制造业,C36
3372,603038,华立股份,2017-01-16,,C41,其他制造业,其他制造业,C41
3373,603039,泛微网络,2017-01-13,,I65,软件和信息技术服务业,软件和信息技术服务业,I65
3374,603040,新坐标,2017-02-09,,C33,金属制品业,金属制品业,C33
3375,603041,美思德,2017-03-30,,C26,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
